Id,Label,views,followers,importance,posts,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,modularity_class
1092227166,noooohooojjj,1356,412,1.314297,76,20,9,29,0.21866,20396.820849,168
1022472798,clipbad20,0,294669,1.152288,42,0,3,3,0.229191,0,37
1400144410,newsonlinet6,42253,34608,2.60444,228,1,37,38,0.268145,18850.06612,189
1080172791,technicalanalysis_psychology,655,1178,1.089924,15,0,1,1,1,0,267
1111856049,azerbaijanmilitery,984,4884,1.058488,4,0,1,1,0.208895,0,189
1070552337,ferdosiyenews,5114,6746,1.313762,30,0,2,2,0.206144,0,139
1113526382,varenakhabar,820,1173,1.191728,42,0,3,3,0.200427,0,37
1097177613,majaleh20_30,256879,132786,3.039815,79,1,6,7,0.228424,7368.354409,34
1406035506,sedaiazadi,348800,82405,3.163025,73,6,2,8,0.2223,12169.381552,34
1653879588,safershaheid,1,13,1.287858,94,0,1,1,0.208295,0,139
1185479003,class_englysh,0,16787,1.064458,16,0,3,3,1,0,185
1510547906,bsd_tbzpharmacy,0,130,1.012837,3,0,1,1,1,0,102
1050499320,shahabiye95,0,1932,1.025306,6,0,1,1,0.181684,0,45
1355097642,barandaz_media,53218,17747,2.163525,59,1,1,2,0.174141,0.233333,139
1319135553,nasra_nkh,127,475,1.066511,15,0,1,1,0.17563,0,139
1371999771,mood_danshgoei,0,5159,1.276462,89,0,5,5,0.22783,0,189
1007226853,beroker1387,3018,519,1.1694,12,0,1,1,0.228862,0,189
1229725653,savanews1,223,113,1.19027,51,0,5,5,0.224235,0,168
1003448876,nazaranie,4484,22217,1.240045,17,0,1,1,0.666667,0,37
1087733073,dozall,5268,1245,1.477328,77,0,7,7,0.24186,0,189
1445397997,fariman_onliine,8412,11165,1.429986,35,0,4,4,0.218664,0,189
1003998627,axneveshteha,0,21451,1.330414,114,0,4,4,0.223653,0,189
1076520098,kurd_neshin,321004,53563,2.903574,42,1,4,5,0.212009,20.332635,37
1281395609,behdasht_jahani,0,23031,1.041393,10,0,1,1,1,0,92
1112134921,moralsociety,4732,808,1.409888,61,2,5,7,0.240554,40.194711,189
1014727064,neginmahvelat,1419,11382,1.080038,5,0,1,1,0.199351,0,168
1195728105,ayyarom,11249,1644,1.513005,38,0,1,1,0.178257,0,139
1023169344,dowltkhane_kish,60,338,1.085598,21,0,1,1,0.191143,0,189
1350986218,ak_h7,1755888,621262,5.745103,488,11,60,71,0.285204,19619.25913,189
1155570142,khuzestanpluse,236,3326,1.063746,13,1,0,1,0,0,73
1529624490,khaniabad_press,0,21,1.068186,17,0,1,1,1,0,46
1085851339,mostafamehraeen,65642,23127,1.926307,6,2,0,2,0,0,189
1497962787,spartaxy,32937,115719,1.886469,43,0,4,4,0.216161,0,189
1089756030,kanalemahastim,27286,7021,1.866243,54,0,2,2,1,0,34
1143222091,sabztraders,4362,5974,1.240398,18,0,1,1,1,0,37
1030102396,bokan_rudaw,0,4379,1.041393,10,0,1,1,0.230481,0,189
1402792095,qartalnewss,8699,1713,2.188781,426,23,48,71,0.272308,28567.641086,189
1446138510,siiiyasat,3464,1042,1.337723,53,0,3,3,0.209938,0,189
1457499979,zagross_news,9600,4525,1.559528,61,0,6,6,0.209436,0,168
1758379639,alikhani_r,15128,28135,1.932514,140,1,4,5,0.216701,33.389229,139
1016546020,baharestaneyazd,4868,232,1.662607,162,0,17,17,0.258456,0,189
1279838540,dollar24gy,4537,146977,1.313985,35,0,4,4,0.202948,0,189
1097424061,dehyarighalhar,231,374,1.014282,1,1,0,1,0,0,168
1371812410,mouzeek66,0,1342,1.017033,4,0,2,2,1,0,92
1007181201,rorasti,1884,3905,1.115195,9,0,2,2,0.209278,0,206
1102751162,rasht_press,115,204,1.07349,17,0,1,1,1,0,139
1241908935,mahfar21,21,97,1.076527,19,0,1,1,1,0,189
1516333300,elglalep,18,51,1.026107,6,0,1,1,1,0,37
1083859091,emtedadnet,406785,21127,4.565787,453,98,46,144,0.274935,129991.670182,189
1002177850,golbagh1395,0,225,1.11059,29,0,1,1,0.209855,0,189
1253289331,asre_majles,0,39936,1.017033,4,0,1,1,0.207916,0,189
1002660436,ilamhezarpisheh,248642,34087,3.068571,87,0,7,7,0.215782,0,168
1106599332,amozesheforex_com,9209,14627,1.371022,17,0,1,1,0.199426,0,37
1098238507,darmandare,673,703,1.054308,6,0,1,1,1,0,37
1017529901,golestanema1,15742,5493,2.145782,232,7,19,26,0.252812,11471.67294,168
1120981495,arshivhosen,1,1,1.049264,12,0,2,2,0.219475,0,168
1000780926,ghadirinetwork,111736,12300,2.434346,47,6,0,6,0,0,139
1348855155,basirattalabi,699,130,1.182941,41,0,1,1,0.207916,0,139
1004270162,noandishnews,188769,3938,4.017946,460,74,51,125,0.272262,39957.581375,189
1221856285,tahkimmelat,170305,15420,2.798689,74,10,2,12,0.204825,9360.550006,189
1234161053,masafclips,27402,14149,1.593086,3,2,0,2,0,0,139
1009730317,khazar,0,15386,1.049218,12,0,2,2,0.199925,0,168
1483334016,montazeran_mahdy_3131,29,70,1.062032,15,1,1,2,0.170565,0,139
1392196329,khabara_fori,1469,9692,1.705406,307,0,42,42,0.270893,0,189
1327631480,ho322322,3880,487,1.166596,5,1,0,1,0,0,189
1370666703,farsiindipendent,29731,4187,1.916808,58,0,1,1,1,0,189
1775452010,yaraneh_khorasani,0,13,1.017033,4,0,1,1,1,0,74
1109302139,mahshahr,805,5782,1.111712,19,0,3,3,0.177879,0,168
1060149166,arzeh1avalieh,441005,229042,2.774477,11,1,0,1,0,0,189
1103724997,cherivillage,498,1625,1.046947,6,0,1,1,1,0,37
1001043643,toofargan_ir,34392,9668,2.16434,106,0,16,16,0.236076,0,168
1060785564,paieshgarnews,20590,413,1.669571,33,1,3,4,0.203286,5.745,45
1333861355,salmas_fori,16793,6916,1.63225,39,0,2,2,0.666667,0,168
1456225402,ekhbar_f_javanrood,4388,1310,1.37515,54,1,5,6,0.214401,9.182366,206
1057654535,btums_irr,4323,1810,1.18053,5,1,0,1,0,0,75
1056085748,terojennn,0,568,1.029384,7,0,1,1,0.211411,0,106
1472449920,masir_114,4358,463,1.399523,62,3,0,3,0,0,139
1014651530,koshkenoardakan,1825,447,1.104324,7,0,1,1,1,0,18
1086653442,niraeinasy,338,32,1.056427,10,0,1,1,0.192642,0,206
1069056351,shahidestaan,0,215,1.017033,4,0,1,1,1,0,168
1001657916,iranazadie,30248,11626,2.211976,139,24,1,25,0.147764,183444.511467,34
1411995947,navasan_vahshi,5521,1937,1.528309,92,2,5,7,0.192568,1604.552381,189
1163350800,tjaamenewz,17423,5191,1.877245,102,0,9,9,0.235928,0,168
1097519025,salamyamahdyfarmandh,6841,934,1.763211,174,7,17,24,0.233607,4494.923902,139
1535216503,mokryanonline,37635,6964,2.094007,77,0,10,10,0.241833,0,168
1662474225,ujannewz,772,236,1.156764,32,0,1,1,1,0,37
2137064463,reich_esfahan,590,76,1.109742,21,0,3,3,0.221192,0,139
1182284022,gharekileh1,0,462,1.029384,7,0,1,1,0.211411,0,106
1411524372,astanealiakbar_shahreza,12,20,1.021721,5,1,0,1,0,0,76
1012824358,toloe_komijan,1677,2149,1.107278,9,0,1,1,1,0,37
1000186879,donyayebank,147,763,1.055868,12,1,2,3,0.211467,1596,168
1007905632,bazarsaham,86,404,1.033212,7,0,1,1,0.174607,0,168
1133672540,khabar_forl,21557,73810,2.087786,147,2,14,16,0.250707,346.124965,189
1150445537,hayat_news,526,884,1.510007,200,1,18,19,0.241965,12.547797,206
1468003997,hambastegi54,174,331,1.053154,11,0,1,1,1,0,168
1062376626,dehgolansheydaa,0,17101,1.068186,17,0,2,2,0.191418,0,168
1470806701,mr_gray_1,84845,7477,3.154319,294,10,27,37,0.262673,4244.808731,139
1338396994,harfayetodeliha,0,269,1.0086,2,0,1,1,1,0,37
1322209399,ammar35_313,2200,716,1.280793,51,0,1,1,1,0,77
1837484961,nokteonline_ir,519,3626,1.244237,65,5,6,11,0.207542,2985.378918,168
1710473592,ehnb4u,238,256,1.063836,13,2,0,2,0,0,206
1336226404,ayiandehnegar,77,781,1.071744,17,0,2,2,0.222578,0,45
1226589709,seryal_moviebox,0,711,1.0086,2,0,1,1,1,0,92
1970873834,tahlilgarz,6076,293,1.48105,69,2,1,3,0.22032,6.649387,189
1309013938,np_rz,31449,72139,2.320435,172,1,24,25,0.260905,4.317119,189
1001344898,amaj24,98844,18790,2.308797,36,2,1,3,0.191666,2280.482235,139
1847740336,shomarshmakooszohor,880,674,1.385413,117,2,8,10,0.230049,566.469543,139
1215161573,boursenewsvoc,125094,4394,3.839596,534,5,44,49,0.281085,130758.449993,139
1356710317,hamyaneraisi,1387,4602,1.136218,19,0,3,3,0.227105,0,168
1308431256,niaaz_dell,20,133,1.057822,14,0,2,2,0.21548,0,168
1174318590,bistifx,4716,3251,1.211496,9,2,0,2,0,0,78
1985972662,ajimnews,2337,658,1.153305,14,0,1,1,0.208649,0,168
1004081102,vatanemrooz,58542,10602,2.057325,32,10,0,10,0,0,189
2117386304,thgfjjfghthhr,59,71,1.006887,1,1,0,1,0,0,79
1001632352,kalanshahr,23220,3113,2.391197,273,14,30,44,0.257212,46008.78216,168
1857882498,kafefarhanglu,0,454,1.0086,2,0,1,1,0.178197,0,45
1870399674,farasuakhbar,1879,542,1.155976,19,0,1,1,0.208241,0,189
1181347378,totargett,44770,4901,2.074298,56,0,1,1,0.666667,0,189
1378636577,iribatrak1,8156,2147,1.344868,17,1,3,4,0.226461,1597,168
1478008137,footballi_lige,5841,95252,1.235037,7,0,2,2,1,0,80
1124897372,shomal_fouri,4226,7346,1.424667,72,0,8,8,0.23979,0,189
1087126955,ggaroghati,318,77,1.093853,20,0,1,1,1,0,139
1817899870,bisahaab,66,47,1.024107,5,0,1,1,1,0,81
2127266357,bamdadfarda,0,3642,1.082785,21,0,1,1,0.195831,0,168
1030772727,azweatherazswfc,80498,71799,2.052941,12,0,1,1,0.200427,0,189
1065473661,behroztorkashvand,0,134,1.021189,5,0,1,1,0.194093,0,247
1647107564,martyrbagherithe,57,63,1.02371,5,17,0,17,0,0,189
1064319688,telewebion,3064,8579,1.130403,3,1,0,1,0,0,206
1629279027,bache_mehmoonii,295,9753,1.096457,21,2,2,4,0.154703,3194,229
1388307157,silence_forbidden,17331,13182,1.575882,25,1,0,1,0,0,189
1266260756,goftemane_etedal,10941,751,1.475912,31,1,2,3,0.220428,12.905558,189
1120991019,shekarestaniaaa,11,217,1.068696,17,0,1,1,0.211411,0,106
1152946711,worker_house,5169,1593,1.338661,36,1,1,2,0.177253,1599,168
1373252808,heev_newsstation,0,590,1.017033,4,0,1,1,0.211411,0,106
1251973927,lipik_or_khamenei,934,63,1.478438,165,4,18,22,0.244448,48729.434004,168
1091151435,qeydarturk,5194,13300,1.304334,27,0,2,2,1,0,37
1362624635,sweet_baby,464,3785,1.05378,8,0,1,1,1,0,251
1329556320,gilaneabad,661,1191,1.074381,11,0,1,1,0.211411,0,106
1354106075,tv90_online,0,1463,1.0086,2,0,1,1,1,0,37
1604750003,ehraazmedia,6369,224,1.458523,59,0,3,3,0.236243,0,189
1346623253,d_rhyshkrdi,1,105348,1.017078,4,0,1,1,0.666667,0,229
1006619988,perspolis,184335,767992,2.469761,20,1,0,1,0,0,82
1073343122,ea_arj44,0,698,1.021189,5,0,1,1,1,0,37
1095829614,alboomdavarzan,1953,912,1.162793,20,0,2,2,0.216513,0,106
1161857101,homiannews,2909,1163,1.210768,23,0,1,1,0.220367,0,189
1313625821,depresbio,394,14471,1.034102,4,1,0,1,0,0,83
1338299174,facebook_24,575,1542,1.097908,18,0,1,1,1,0,168
1458110138,dashgnews,103577,60177,2.349227,39,60,3,63,0.211952,37943.158625,37
1004236694,karilian,3031,807,1.494565,119,0,16,16,0.248948,0,189
1258241196,user_1258241196,252,0,1.149007,37,0,2,2,0.131757,0,139
1867143716,bushehrfars,0,1299,1.033424,8,0,1,1,0.194282,0,168
1344513670,zibaye_eshg,0,8789,1.0086,2,1,0,1,0,0,84
1097951553,radiofaryad1,20397,4628,2.005058,125,0,9,9,0.202253,0,34
1306935948,tarixehaghighi,159,38,1.079225,18,0,2,2,0.213808,0,189
1239906182,drmorid_official,27884,13334,1.649996,11,0,1,1,1,0,168
1275035820,whatsap_story,0,14555,1.017033,4,0,1,1,1,0,83
1164955103,aftabilam_ir,3165,2010,1.28646,41,1,3,4,0.209168,14.826619,168
1314342610,mashale_azadi,203,967,1.099418,23,0,2,2,0.666667,0,34
2053170575,fourialborz,2738,12381,1.146461,9,7,0,7,0,0,206
1241044275,nedayerood,2640,1464,1.160226,13,0,1,1,1,0,37
1034889488,sh_noorian,25,301,1.058051,14,0,2,2,0.194282,0,168
1137789782,polgerdonline,0,879,1.012837,3,0,1,1,1,0,34
1145058717,golestan_today,5927,6553,1.34311,31,3,2,5,0.207084,2.308474,189
1206516313,ofogh_ksh,906,984,1.112255,18,1,1,2,0.198954,1597,139
1592265685,khabarname_shahrestan_natanz,899,300,1.159042,31,1,3,4,0.21217,1597,37
1194469307,zolaanews,2324,706,1.489408,132,1,18,19,0.260444,9201.159454,189
1149502846,economy_irani,36045,6564,1.931567,45,1,2,3,0.232055,1597,37
1602028935,nationalsolidarityofiran,0,626,1.025306,6,0,1,1,0.170093,0,189
1238348922,khbare_vijeh,1468,7399,1.173075,28,1,1,2,0.194231,0,189
1008125995,ardakaneemrooz_ir,45983,6426,2.390215,133,54,7,61,0.214343,23371.206686,168
1381662211,whoisjalili,10320,357,1.65119,83,1,1,2,0.138326,2.333333,139
1144279272,film_net_rayeghan,0,3518,1.012837,3,0,1,1,1,0,92
1703837229,irna_sari,281,1365,1.103023,23,0,1,1,0.199152,0,247
1942892237,fourigolestan,1356,12110,1.103051,11,0,1,1,0.205932,0,206
1886367048,sima_news1,42198,6498,2.267554,109,1,11,12,0.23017,11991.919303,189
1047520882,nojedehsasi000,1148,1127,1.159467,28,0,1,1,1,0,37
1303458138,nedaymarrdom,95145,1501,2.518163,76,1,0,1,0,0,37
1225537277,kolbeyehyakhi1,19353,5427,1.713216,47,0,1,1,0.228862,0,189
1131901590,noaros1,67,579,1.028279,6,0,1,1,1,0,37
1794180700,iranbarandaznews,61,96,1.063499,15,0,1,1,0.139759,0,34
1091239382,akhbarenabeilam,425072,6526,4.077387,251,22,9,31,0.234533,20145.835076,189
1047982097,imanimohamad51,68292,2942,2.238078,52,21,0,21,0,0,139
1049790239,bornanewstehran,177,208,1.115647,28,0,1,1,0.194827,0,18
1792086617,etedalism,2568,318,1.308491,55,0,1,1,1,0,37
1332426604,tala_taraneh,267,911,1.028672,4,0,1,1,0.211411,0,106
1395554180,naghde_khabar,2317,4067,1.172889,19,1,0,1,0,0,139
1263738894,bbcnews99,22924,16364,2.097228,141,0,15,15,0.247066,0,168
1214505359,if_jj,0,19433,1.056905,14,0,1,1,0.411765,0,92
1322510237,kayhanlondonchannel,77954,11140,2.356803,63,5,0,5,0,0,34
1143390513,jahan_fouri,48369,233908,2.121886,59,1,6,7,0.233037,226.304583,168
1045931872,qirx40milyonturk2,38326,8484,1.892769,33,0,1,1,0.666667,0,37
1973833250,bakhshdarieslamabad,60,204,1.023842,5,0,1,1,0.198954,0,139
1039537944,venderabad,1114,1572,1.124883,19,0,1,1,0.194282,0,168
1220591220,basijnewsir,340,1041,1.098508,21,0,1,1,1,0,37
1034973111,fuomancity,13163,2877,1.555701,38,0,2,2,0.199401,0,168
1064759056,bayg_city,3548,908,1.237617,24,0,1,1,0.199351,0,168
1007921645,user_1007921645,682,138,1.182147,41,0,4,4,0.230193,0,189
1065905023,alinazari43,6555,780,1.302043,17,0,2,2,0.223795,0,189
1288186066,nabzetabas,5523,3550,1.244954,11,1,1,2,0.177978,1,189
1011403264,roodavar,6434,1687,1.433333,51,0,3,3,0.199227,0,168
1045604138,saat24_com,3161,4380,1.243071,29,0,2,2,0.220932,0,139
1268872581,tehranstock2,957,4765,1.140448,25,0,2,2,0.221713,0,189
1872125393,jamehmadani,7346,1411,1.337321,20,2,1,3,1,1,85
1256672336,a_p_kargozini,460,2436,1.100259,20,0,2,2,0.159633,0,92
1392871573,atrkhuda,2473,1257,1.272826,45,0,1,1,1,0,139
1192086188,tatili_news1,321240,113187,3.126361,74,0,3,3,0.237684,0,189
1483768370,dr_man85,0,20382,1.017033,4,0,1,1,0.666667,0,92
1014824675,successfulwomen1,1505,5288,1.087733,6,0,1,1,0.185693,0,18
1126169626,hormozgan_today,2223,15301,1.123515,8,0,2,2,0.199475,0,37
1106827466,gyzali,5667,3007,1.253801,12,0,1,1,1,0,37
1641478744,haamechi_news,341235,24919,4.038813,286,6,6,12,0.237748,10328.475741,189
1012320055,ghasemmirzaeinikou,1624,477,1.466544,138,0,15,15,0.258158,0,189
1080590434,salehabad_online,38323,4574,2.205619,104,3,10,13,0.240229,4204.299825,37
1009216179,mycitysirjan,3040,12221,1.165825,11,0,1,1,0.211411,0,106
1397988864,tradegolds,16503,2731,1.665628,48,0,3,3,0.234611,0,37
1366103603,eritrinbooks,0,62,1.0086,2,0,1,1,0.21814,0,189
1331923062,honar_e_eterazi,9148,11448,1.50042,48,0,3,3,0.182036,0,34
1886788067,mymissing_half,0,1884,1.012837,3,1,0,1,0,0,86
1337517136,hoseeine313,178,376,1.145431,37,0,5,5,0.214066,0,139
1604573426,shahyar_amird_amavand,489,313,1.147154,33,5,3,8,0.162623,2688.734585,34
1942186177,kafishab_sbmu,0,263,1.012837,3,0,1,1,1,0,87
1107862442,parenashiazkhandehe,4081,18297,1.226954,17,0,1,1,0.666667,0,34
1004576149,iribnews,301329,36520,3.74928,219,545,10,555,0.213626,102087.302914,168
1221199760,barishann,9324,404,1.478007,41,0,4,4,0.218947,0,37
1075659894,bakhtyarkhabar,694,1974,1.071739,10,0,1,1,1,0,37
1233110499,covid_policy_dip,1577,263,1.086133,5,1,0,1,0,0,189
1229798221,sarfierozabad,2700,3402,1.153831,11,0,1,1,0.177978,0,189
1495448119,khob_newz,5,147,1.033648,8,0,1,1,1,0,37
1014795163,rokna_news,47956,17078,3.01957,416,95,45,140,0.269413,37842.627614,168
1160587021,resalatplus,5070,37143,1.388968,51,0,3,3,0.226204,0,168
1240429379,sedayeh_javan,2708,303,1.507604,132,2,10,12,0.241672,24.469226,206
1107929150,banviize,2117,1227,1.157267,17,0,2,2,0.226332,0,168
1062450484,khanegahe_sorkh,311,427,1.063173,12,0,1,1,0.188459,0,206
1443358018,hajmohammadbazari,35,201,1.026862,6,0,1,1,0.211411,0,106
1017061552,khabbar,237,3117,1.265598,79,0,4,4,0.221038,0,139
1235610805,efshagari57,13939,6244,1.605766,46,1,1,2,0.216689,1597,139
1183761065,robbinstreders,876212,32572,4.79067,322,5,14,19,0.246144,161.824871,189
1084012671,qomiribnews,508,1311,1.131037,28,3,3,6,0.188927,1597,168
2012486390,diar_leylan,114,533,1.069698,16,0,1,1,0.211411,0,106
1614548392,isaar_mag,6211,4588,1.426338,51,0,3,3,0.216925,0,139
1468294332,hoohookhanbaadehmehraban,27,51,1.005497,1,2,0,2,0,0,88
1109081684,kshonline,14825,13344,1.484801,16,1,0,1,0,0,89
1099122096,balletraghs,0,20666,1.278754,90,0,5,5,0.225734,0,189
1469896030,irankhabarhaa,1085,1173,1.298646,75,0,7,7,0.191998,0,34
1189245219,defenceturks,84560,3229,2.512787,87,12,1,13,0.203494,3468.703072,189
1073412689,rejabcity,11595,4599,1.499615,33,0,1,1,0.228862,0,189
1061186078,radinnews,308151,88484,5.154332,1047,13,91,104,0.293923,19453.406413,189
1390504996,secularrepublic4iran,7148,1583,1.465654,54,0,2,2,1,0,189
1201745490,talusarmohale,74,123,1.03268,7,0,1,1,0.198954,0,139
1168763012,parsi_khabaar,1719,10993,1.742749,327,2,46,48,0.271336,39727.879791,168
1093481103,rudawchannell,3857,11675,1.530344,119,0,17,17,0.256752,0,189
1452679592,simaye_ettehad_benis,4121,1833,1.249168,22,0,1,1,1,0,90
1239154403,mizpodcast,9994,2883,1.369949,13,1,0,1,0,0,139
1354447984,doctorsir,0,11089,1.049218,12,0,2,2,0.224975,0,206
1148505841,eshlalelar,15342,1635,1.626157,44,0,1,1,0.211327,0,189
1261874816,basijis_askri,0,19,1.017033,4,0,1,1,0.195342,0,168
1284804388,footballultraboys,5090,41017,1.245762,14,1,0,1,0,0,91
1054069132,akhbarebank,2905,15245,1.134294,5,49,0,49,0,0,92
1818215556,ukophile,38,39,1.047045,11,0,1,1,0.189084,0,34
1006830260,sharmarivan,0,188,1.064458,16,0,1,1,1,0,93
1197961284,razechafieeh,2020,3406,1.173165,22,1,0,1,0,0,139
1668239573,filmawmz9,0,36540,1.075547,19,0,1,1,1,0,228
1001652589,ruidad,143523,22344,2.608377,56,0,3,3,0.220367,0,168
1185098728,amirtaheri4,25846,10924,1.648792,15,1,0,1,0,0,34
1147101677,golnarges313mg,1678,160,1.181801,28,0,1,1,0.205059,0,139
1579185142,lajannews95hawal,7164,5133,1.304874,14,0,1,1,0.226268,0,206
1409094554,hame_chi_kirie,20955,112336,1.614142,21,0,1,1,0.182807,0,189
1091021660,karyabii_arak,1934,4604,1.146193,16,0,1,1,0.666667,0,168
1082895211,shoulamchannel1,1029,1028,1.077382,8,0,1,1,0.211411,0,106
1101611129,yahar2323,0,482,1.012837,3,0,1,1,0.219187,0,189
1071978787,rostayesaadoddin,2928,1697,1.17053,13,2,3,5,0.176192,34.767963,37
1632824716,tahlil_center,89275,21665,2.319066,45,0,1,1,0.209993,0,189
1003791761,javadkashi,27805,6036,1.597801,3,10,0,10,0,0,189
1116094707,irannews,74190,873908,3.061067,289,3,39,42,0.266433,3751.980581,189
1714627234,shishaki_kesh,47395,1625,2.44648,146,0,5,5,0.213932,0,139
1030542900,ashratibabajani4,2409,8061,1.125875,7,0,1,1,0.211411,0,106
1078855163,kambiznouroozi,6803,1691,1.246259,4,1,0,1,0,0,189
1279305633,khaledabad,117,684,1.038644,8,0,1,1,0.211411,0,106
1455150180,aryameh1,48809,18335,3.189907,535,7,57,64,0.276268,36034.417464,139
1328341302,khodaafarin_news,9009,5210,1.485342,45,1,2,3,0.216907,5.139739,106
1352057858,rouydadilam,757,1493,1.195072,44,0,3,3,0.227765,0,168
1019527649,yavashaki2016,0,19579,1.033424,8,0,1,1,0.170165,0,168
1009485243,hasanabbasi_students,16336,9123,1.740613,68,3,1,4,0.179973,9188.937969,168
1523459073,shafabakhsh1361,1051,7910,1.061174,4,2,0,2,0,0,206
1422658504,arabickorani,53,63,1.142496,38,0,2,2,0.194144,0,168
1643411510,taibade,4688,565,1.319057,35,0,3,3,0.198237,0,139
1240931404,donyay_salamaty,0,10685,1.079181,20,0,1,1,0.224835,0,206
1167368058,taamiratsaeid,0,2822,1.012837,3,3,0,3,0,0,94
1474395197,online_bzr,531,7644,1.138973,30,0,2,2,0.200628,0,37
1835377157,iraniserii,0,5761,1.012837,3,0,1,1,1,0,92
1057098318,ilamyaran,447717,5640,4.215267,284,9,17,26,0.258503,2023.517765,189
1007367458,lahijone_zakon,8553,3652,1.516896,57,0,4,4,0.210853,0,168
1446682987,irgayandee,651,18942,1.077957,12,2,1,3,0.154688,2,229
1450008615,bangavaz1400,1435,1233,1.134304,18,0,1,1,0.196869,0,189
1172793856,varzesh_newss1,1610,8157,1.304749,68,0,1,1,0.181118,0,92
1109925445,khaledikalhoor,1154,566,1.148937,25,0,1,1,1,0,37
1939283490,mobaiien,574,79,1.086408,15,0,1,1,0.207241,0,139
1000335464,issisozbuan,6675,9850,1.481373,63,0,5,5,0.211972,0,168
1264891423,boysbeh,0,26486,1.033424,8,0,1,1,0.666667,0,92
1305031514,eshghonalee,0,5094,1.021189,5,0,1,1,0.666667,0,92
1001013117,drmotamedi,29,100,1.07323,18,0,3,3,0.226911,0,206
1102451007,ardabil_vije,0,954,1.041393,10,0,1,1,0.211411,0,106
1462805592,shirgahikhabar_ir,105,790,1.025822,5,0,1,1,1,0,95
1035099694,sorooshekhabar,41,27,1.235187,71,0,8,8,0.235337,0,189
1406440555,mehrnews_khorasansh,435,1038,1.099138,20,0,1,1,0.209196,0,168
1144469249,delbaraneher,435,176,1.383046,128,0,11,11,0.164556,0,34
1153868089,majlasiadam,2220,1927,1.26249,45,1,2,3,0.207295,670.463203,168
1252620323,radioman_kermanshah,482,634,1.042067,5,0,1,1,0.211411,0,106
1036985657,khorramnews,0,627,1.021189,5,0,1,1,1,0,139
1973434644,fourigharbi,2247,11917,1.181992,22,0,1,1,1,0,206
1067448351,gozidegaan,178,56,1.049372,10,0,1,1,1,0,26
1347556321,stikerstownandprofail,0,3542,1.049218,12,0,1,1,0.666667,0,92
1312883200,haniebours,0,9886,1.012837,3,0,1,1,0.194282,0,168
1890201438,ghb_mag,5,83,1.017254,4,0,1,1,1,0,96
2042396381,mamlekattime24,0,91,1.029384,7,0,1,1,0.666667,0,34
1910327828,gundy_shapur,7871,196,1.386392,28,2,0,2,0,0,139
1582790944,sijaval1400,118,405,1.066102,15,0,1,1,0.666667,0,168
1340395125,karkhanedar_mag,36732,3550,1.892573,36,1,1,2,0.220397,1597,168
1466672327,twitnegaar,82784,5965,2.524861,92,8,3,11,0.201872,1960.033139,139
1065996637,kahriz1395,115,311,1.02626,5,0,1,1,0.211411,0,106
1227854482,tofarot,0,1,1.025306,6,0,1,1,0.16887,0,34
1321931986,asrema_ir,13441,821,1.463389,17,4,0,4,0,0,189
1055726735,varamindasht,60,366,1.040122,9,3,1,4,0.174607,3198,168
1069923693,mostafallo,348,739,1.019242,1,1,0,1,0,0,189
1242288073,ilami_fouri,3132,1156,1.321692,52,3,2,5,0.217931,10.97189,106
1292119959,darshahrramsar,0,130,1.012837,3,0,1,1,0.203985,0,189
1068258532,bshnews,2278,8458,1.155235,15,0,2,2,0.200956,0,37
1319525143,tarfand_luxury85,0,7413,1.056905,14,0,1,1,0.6,0,92
1487587134,tvaznews,22192,3686,1.839615,66,4,2,6,0.75,6008.735759,37
1057306677,darrehshahriha,40834,6547,2.303731,124,1,18,19,0.24856,1415.898186,168
1334976046,nasehoon_iran,560,448,1.140304,30,0,1,1,0.214564,0,206
1867673679,a_seyed_mahdi,138267,25428,2.776231,90,14,5,19,0.22587,5133.614783,139
1232187166,signalyabb,0,8588,1.021189,5,0,1,1,0.174607,0,106
1054448993,khandovane1,0,3167,1.045323,11,0,1,1,0.666667,0,92
1080249920,meduedari,0,10813,1.017033,4,0,1,1,1,0,37
1009750873,siasimashhad,5476,7233,1.469857,72,0,15,15,0.242853,0,168
1379812463,sedaye_fouman_va_shaft,7535,4054,1.3424,20,0,1,1,1,0,37
1062133514,shadeganeno,1564,2136,1.194776,33,6,2,8,0.188831,3.928965,206
1030336872,kalalehkhabar,1813,892,1.172542,24,0,1,1,1,0,168
1878187391,yaran_emam_1403,20,1303,1.061618,15,0,1,1,0.209855,0,189
1109757490,healthy_yoga,0,21593,1.017033,4,0,1,1,1,0,229
1313610806,rapnews_times,6097,4473,1.279992,15,0,1,1,0.666667,0,34
1007882837,kvbfars,165,667,1.154274,40,0,4,4,0.194495,0,168
1271235433,natural_treatments,0,2479,1.053078,13,0,1,1,0.666667,0,92
1330262940,quiiiz85,0,16484,1.025306,6,0,1,1,1,0,184
1526493330,nazdickhodaa,29,42,1.17757,50,0,3,3,0.189045,0,139
1366060908,karballaye_man,22,137,1.050219,12,0,1,1,1,0,139
1298492741,bargkhabar,2,26,1.029473,7,0,1,1,0.192851,0,168
1118140995,omoreadari,0,16839,1.421604,164,0,6,6,0.242677,0,189
1012473237,shoubkela,911,757,1.120044,20,0,3,3,0.211579,0,168
1181022158,qallawiyjvanroo,8786,4388,1.463915,41,0,5,5,0.215314,0,206
1051624711,ketilate,0,1002,1.012837,3,0,1,1,1,0,45
